,Adverbs,Articles,Conjunctions,First-person plural,Indefinite pronouns,Negations,Numbers,Prepositions,Quantifiers,Second person,Third-person plural,Third-person singular,Total pronouns,Words >6 letters,adj_arg_ovl,adj_cw_ovl,adj_stem_ovl,adjectives,arg_ovl,cm.DESPL,cm.DESSC,cm.DESSL,cm.DESWC,cm.DESWLsyd,cm.LDTTRa,cm.LDTTRc,cm.LDVOCD,cm.LSAGN,cm.RDFKGL,cm.SMCAUSwn,conn_incidence,hypernyms_verbs,liwc.i,liwc.money,lsa.similarity,message.depth,message.reply.cnt,message.sim.next,message.sim.prev,mod_per_np,negation_incidence,ner.entity.cnt,nouns,np_incidence,paragraphs,personal_pronouns,pronouns,stem_ovl,syllables_per_content_word,verbs,words_before_main_verb,classe
84,1,3,2,0,0,0,0,5,0,0,1,1,0,7,0.0,0.0,0.0,9.0909E+15,0.0,2.0,2,17.5,33,1078,838,4.32E+16,4.32E+16,76,56745,56667,1.81818E+16,1286,0,0,307,3,0,79,778,321,0.0,0,2.72727E+16,250.0,1,0.0,30303,0.0,275,2.12121E+16,3.5,2
85,16,20,5,1,5,0,0,40,9,0,2,4,21,87,4.71E+16,235,294,62257,307,614,18,1.5611E+16,257,1227,562,3.98E+16,3.98E+16,799,25275,13487,81712,4.17E+16,0,0,3.62E+16,1,0,846,79,196,0.0,12,311284,441746,14,7782,81712,431,3.058E+16,167315,2222,3
86,13,11,10,0,3,1,3,14,8,0,1,0,5,42,125,2.0,2.5,1.23188E+16,1.0,2667,6,2.4167E+16,138,1.332E+16,705,4.68E+16,4.68E+16,789,21388,5435,9.4203E+15,65,0,0,405,1,0,0.8,846,2.79E+16,7246,6,246377,282473,2,7246,1.15942E+16,1.8,3023,152174,6.6,2
87,8,19,6,0,5,1,3,34,5,0,0,1,6,67,1.0,125,225,98837,0.7,1.667E+16,5,35.6,172,1321,0.6,415,415,725,9.563E+15,1.0136E+16,93023,588,0,0,753,1,0,9.08E+15,0.8,3.47E+16,5814,4,337209,3.28062E+16,2,5814,52326,2.6,3.274E+16,98837,6.8,2
88,2,6,2,0,3,0,0,4,4,0,0,0,0,11,0.0,0.0,0.0,1.08108E+16,0.0,1.0,1,38.0,37,1421,7.56E+15,439,439,66,1.5914E+16,2.857E+16,135135,0.5,0,0,0.0,1,0,825,9.08E+15,429,0.0,0,243243,3.78378E+16,1,0.0,1.08108E+16,0.0,3333,1.08108E+16,2.0,2
89,3,10,2,0,0,0,0,11,2,0,0,0,2,25,1.0,1.0,1.0,6.8966E+15,667,1.0,3,22.0,58,1446,685,466,466,644,-5416,3.0,137931,0.8,0,0,19,1,0,865,825,209,0.0,3,3.44828E+16,7.78114E+15,2,0.0,17241,667,3.6,103448,667,2
90,7,16,5,0,3,1,0,19,3,0,0,0,11,45,1.2,0.8,0.8,93023,0.6,2.0,6,22.5,129,1255,647,451,451,8.39E+15,24663,10429,93023,812,0,1,49,1,0,747,865,449,7.752E+15,8,356589,296.2,2,0.0,69767,0.6,3062,147287,4667,2
91,2,5,4,0,1,0,1,24,2,0,1,0,22,48,1.333E+16,1.333E+16,1.333E+16,66667,667,1.4,6,19167,107,1599,524,413,413,674,-29954,7375,85714,3.33E+16,0,0,341,2,0,56,747,18,0.0,9,5.33333E+15,415051,2,19048,57143,667,368,85714,14.5,2
92,2,7,1,0,1,1,0,7,2,0,0,0,0,20,1.0,2.0,3.0,106383,1.0,2.0,2,26.0,47,1365,0.8,491,491,825,15445,7.0,6383,778,0,0,622,2,0,852,56,4.32E+16,2.1277E+16,0,2.55319E+16,392534,1,0.0,4.2553E+16,3.0,3286,191489,2.0,2
93,18,29,24,0,13,2,2,40,12,0,5,4,15,110,733,0.4,0.8,50633,0.4,9.47E+15,16,20625,316,1.352E+16,527,376,376,855,24.7,12022,117089,4.21E+16,0,0,3.52E+16,1,0,887,852,155,6329,13,313291,425125,9,3165,98101,45,337,142405,1.5,2
94,2,9,4,0,1,0,0,5,2,0,0,0,1,18,0.0,0.0,0.0,96154,0.0,2.0,2,27.5,52,1327,767,0.5,0.5,887,19184,0.4,57692,667,0,0,4.07E+16,2,0,2.08E+16,887,4.21E+16,0.0,2,269231,365385,1,0.0,3.8462E+16,0.0,3.226E+16,173077,13.0,2
95,18,5,6,0,3,2,0,26,3,0,0,0,2,55,1.0,1.5,3.5,1.23967E+16,1.0,6.0,6,40667,121,1186,368,237,237,348,-8.8192E+15,2615,9.9174E+15,0.7,0,0,905,2,0,287,2.08E+16,23,16529,3,322314,338329,1,0.0,4.9587E+16,4333,3408,9.0909E+15,10333,2
96,31,56,24,0,6,2,15,74,13,0,2,3,35,194,879,879,1212,73801,258,809,30,19.1,538,2031,52,4.07E+16,4.07E+16,897,17791,3097,8.6716E+15,518,0,0,379,1,0,8.22E+15,287,19,369,29,376384,710654,29,1845,4428,308,3301,125461,3647,2
97,5,11,3,0,3,1,0,9,3,0,0,0,0,21,0.0,0.0,0.0,95238,0.0,1.0,1,64.0,63,136,706,397,397,669,-4125,2.857E+16,126984,0.6,0,0,0.0,1,0,319,8.22E+15,556,15873,0,269841,285714,1,0.0,79365,0.0,3312,79365,2.0,2
98,3,2,0,0,1,0,0,1,2,0,0,0,2,3,0.0,0.0,0.0,0.0,0.0,2.0,2,7.5,14,1258,778,444,444,561,41808,0.0,142857,0.0,0,0,381,2,0,8.27E+15,319,25,0.0,2,285714,3.57143E+16,1,0.0,142857,0.0,3286,71429,2.0,1
99,1,2,0,0,0,0,0,2,0,0,0,0,3,6,0.0,0.0,0.0,0.0,0.0,1.333E+16,3,7.333E+15,20,5561,769,5.77E+15,5.77E+15,52,-67398,0.0,100.0,0.0,0,0,451,2,0,757,8.27E+15,0.2,0.0,2,500.0,5.66667E+15,2,0.0,100.0,0.0,4667,50.0,3.5,1
100,1,1,0,0,1,0,0,2,1,0,0,0,2,4,0.0,0.0,0.0,62.5,0.0,2.0,2,8.5,16,1119,895,526,526,7.02E+15,4.9858E+16,7.0,62.5,1.0,0,0,192,5,0,6.58E+15,757,1.43E+16,0.0,1,312.5,437.5,1,0.0,125.0,0.0,2545,125.0,2.0,0
101,0,1,0,0,0,0,0,2,0,0,0,0,2,5,0.0,0.0,0.0,0.0,0.0,1.0,1,15.0,14,1.259E+16,8.24E+15,706,706,693,34196,0.0,71429,0.0,0,0,0.0,2,0,731,6.58E+15,1.67E+16,0.0,1,500.0,4.28571E+16,1,0.0,71429,0.0,325,71429,7.0,1
102,0,1,1,0,0,0,0,2,0,0,0,0,7,5,0.0,0.0,0.0,100.0,0.0,0.8,4,575,20,1081,75,643,643,504,3.1499E+16,0.0,50.0,0.0,0,0,4.43E+16,2,0,72,731,3.7E+16,0.0,4,550.0,880952,3,0.0,100.0,0.0,2.643E+16,50.0,3667,1
103,2,1,1,0,0,0,0,0,1,0,0,1,3,4,0.0,0.0,0.0,35714,0.0,1.0,5,4.8,26,3641,7.93E+15,552,552,4.59E+16,22701,0.0,35714,25,0,0,264,4,0,6.83E+15,72,5.6E+16,0.0,3,535714,8.91667E+15,3,35714,178571,0.0,2952,142857,2.0,1
104,5,1,0,0,0,0,1,1,1,1,0,0,2,4,0.0,0.0,0.0,5.5556E+16,0.0,4.0,4,475,18,1239,7.83E+15,609,609,511,46614,2.0,5.5556E+16,0.0,0,0,302,4,0,0.8,6.83E+15,2.86E+16,0.0,1,333333,388889,1,0.0,166667,0.0,2818,166667,3.0,1
105,5,4,2,0,0,0,1,3,1,0,1,1,3,11,0.0,0.0,0.0,1.08108E+16,3.33E+16,5.0,5,7.8,37,1429,818,636,636,802,35134,6.0,135135,0.0,0,0,249,3,0,779,0.8,4.58E+16,0.0,2,324324,423684,1,0.0,135135,0.0,3.3,1.08108E+16,2333,1
106,2,12,1,0,0,0,3,14,0,0,1,1,1,26,1.0,1.5,2.0,65789,1.0,0.8,3,27.0,76,1401,6.78E+15,414,414,723,22175,3.7,1.05263E+16,0.3,0,0,595,1,0,873,779,4.37E+16,0.0,2,289474,473333,2,0.0,65789,2333,3366,131579,1.667E+16,2
107,8,12,4,0,3,1,0,16,7,0,0,0,3,33,667,667,667,72165,0.5,7.14E+15,5,21.0,97,1.372E+16,6.81E+15,445,445,75,16456,6.714E+16,1.03093E+16,125,0,0,408,1,0,889,873,258,1.0309E+16,5,360825,4.59503E+16,4,0.0,5.1546E+15,0.5,3.186E+16,9.2784E+15,3.0,2
108,9,12,9,0,4,0,3,15,7,0,3,3,7,36,0.5,75,75,7438,0.5,1.4,7,18.0,121,1212,674,409,409,775,4.5983E+16,6.133E+15,132231,312,0,0,309,1,0,462,889,195,0.0,3,280992,330597,3,16529,9.0909E+15,1.1,3088,140496,3.2,2
109,1,2,0,0,0,0,0,1,0,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,3.0,3,4333,12,1053,812,562,562,9.3E+15,61137,0.0,83333,0.0,0,0,32,3,0,7.14E+15,462,45,0.0,1,333333,611111,1,0.0,250.0,0.0,2.8,83333,1.0,1
110,0,1,1,0,0,0,0,2,0,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,1.0,1,13.0,12,879,0.8,467,467,5.58E+15,8759,0.0,83333,0.0,0,0,0.0,3,0,765,7.14E+15,2.86E+16,0.0,1,6.66667E+15,5.83333E+15,1,0.0,83333,0.0,2.0,83333,10.0,1
111,1,4,0,0,0,0,0,4,0,0,0,0,5,12,0.5,0.5,0.5,33333,3.33E+16,0.6,3,11.0,30,1706,8.11E+15,568,568,529,925,0.0,33333,667,0,0,423,4,0,821,765,121,0.0,3,5.33333E+15,8.68889E+15,3,0.0,0.0,3.33E+16,325,100.0,1.667E+16,3
112,0,1,0,0,0,0,1,2,0,0,0,0,4,6,0.0,0.0,0.0,0.0,0.0,0.6,3,7.0,21,2315,0.8,76,76,505,2.0159E+16,0.0,0.0,0.0,0,0,4.53E+16,7,0,662,821,111,0.0,3,720.0,4.18182E+16,3,0.0,40.0,0.0,2.6,80.0,1.333E+16,1
113,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,0.0,2.0,2,2.5,4,1067,833,833,833,418,-2.8652E+16,0.0,0.0,0.0,0,0,114,3,0,674,662,0.0,0.0,2,750.0,250.0,1,0.0,0.0,0.0,3333,0.0,0.0,0
114,1,0,0,1,1,0,0,1,0,0,0,0,3,3,0.0,0.0,0.0,0.0,0.0,1.0,3,4333,11,1713,812,75,75,4.43E+16,6018,0.0,0.0,0.0,0,0,384,2,0,75,674,0.0,0.0,2,727273,458333,2,0.0,9.0909E+15,0.0,3222,0.0,1.5,0
115,0,2,0,0,0,0,0,1,0,0,0,0,2,3,0.0,0.0,0.0,0.0,0.0,2.0,2,7.5,14,848,765,529,529,523,9.0151E+15,0.0,0.0,0.0,0,0,2.41E+16,3,0,644,75,429,0.0,1,4.28571E+16,500.0,1,0.0,2.14286E+16,0.0,2714,71429,8.0,1
116,0,1,0,0,0,0,0,1,0,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,667,1,11.0,9,1082,846,769,769,529,4967,0.0,0.0,0.0,0,0,0.0,3,0,7.81E+15,644,1.67E+16,0.0,2,555556,6.66667E+15,1,0.0,111111,0.0,3.0,111111,4.0,1
117,2,1,1,0,2,0,0,1,2,0,0,0,1,4,0.0,0.0,0.0,0.0,0.0,667,2,7.5,13,5862,833,611,611,516,-129716,0.0,153846,0.0,0,0,3.34E+16,2,0,855,7.81E+15,0.5,0.0,2,461538,1600.0,2,0.0,76923,0.0,5222,76923,3.5,1
118,0,1,0,0,0,0,0,1,0,0,0,0,2,3,0.0,0.0,0.0,0.0,0.0,1.0,1,9.0,8,1.029E+16,818,636,636,568,28.2,0.0,125.0,0.0,0,0,0.0,2,0,648,855,3.33E+16,0.0,1,500.0,375.0,1,0.0,125.0,0.0,3.4,125.0,5.0,1
119,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,1.0,1,3.0,2,866,75,1.0,1.0,6,-801,0.0,0.0,0.0,0,0,0.0,4,0,4.11E+16,648,0.0,0.0,1,1000.0,500.0,1,0.0,0.0,0.0,2.5,0.0,0.0,0
120,3,1,0,0,1,0,0,1,2,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,1.0,1,12.0,11,895,857,0.5,0.5,4.87E+16,5.9764E+16,39.0,9.0909E+15,2.5,0,0,0.0,4,0,672,4.11E+16,25,0.0,1,2.72727E+16,3.63636E+16,1,0.0,9.0909E+15,0.0,2625,1.81818E+16,11.0,1
121,6,5,3,0,1,0,0,4,2,0,3,2,0,7,0.0,0.5,0.5,5.5556E+16,0.0,3.0,3,12667,38,1203,75,409,409,7.29E+15,62326,11.0,138889,0.2,0,0,441,5,0,4.58E+16,672,0.5,0.0,0,1.94444E+16,377778,1,2.7778E+16,111111,3.33E+16,2952,166667,667,2
122,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,2.0,2,4.0,7,1265,0.8,0.8,0.8,4.53E+16,3.061E+16,0.0,0.0,0.0,0,0,2.08E+16,3,0,648,4.58E+16,0.0,0.0,1,571429,4.28571E+16,1,0.0,285714,0.0,2.8,142857,5.0,1
123,1,0,0,0,0,0,0,3,1,0,0,0,5,4,0.0,0.0,0.0,0.0,0.0,1.667E+16,4,4.5,16,972,773,727,727,4.64E+16,4863,4.0,62.5,0.0,0,0,293,4,0,787,648,0.0,0.0,3,625.0,37963,2,0.0,62.5,0.0,2.538E+16,0.0,0.0,0
124,1,0,0,0,1,0,0,1,2,0,0,0,2,5,3.33E+16,3.33E+16,3.33E+16,0.0,1.67E+16,7.14E+15,4,4.5,13,6035,727,773,773,456,-2.43809E+16,0.0,0.0,0.0,0,0,4.48E+16,6,0,581,787,0.0,0.0,5,692308,7.29167E+15,3,0.0,153846,1.67E+16,5.9,76923,0.0,1
125,1,0,0,0,0,0,0,3,1,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,3.0,3,4333,12,956,765,588,588,687,3.9987E+16,4.0,83333,0.0,0,0,451,2,0,5.76E+15,581,0.0,0.0,1,416667,2.06349E+16,1,0.0,83333,0.0,275,0.0,0.0,0
126,0,1,0,0,0,0,0,3,0,0,0,0,2,5,0.0,0.0,0.0,58824,0.0,2.0,2,9.5,17,1.269E+16,905,619,619,532,40134,0.0,58824,0.0,0,0,-1.23E+16,2,0,4.63E+16,5.76E+15,2.86E+16,0.0,1,411765,411765,1,0.0,117647,0.0,3222,58824,4.0,1
127,0,1,1,0,1,0,0,1,0,0,0,0,5,6,0.5,0.5,0.5,0.0,3.33E+16,0.6,3,6.0,15,1.981E+16,727,636,636,29,-39255,0.0,66667,0.0,0,0,602,2,0,679,4.63E+16,222,0.0,2,6.66667E+15,8.88889E+15,3,0.0,66667,3.33E+16,4.0,66667,0.0,1
128,1,1,0,0,0,0,0,2,2,0,0,0,1,3,0.0,0.5,0.5,76923,0.0,4.0,4,3.5,13,943,722,556,556,526,50052,0.0,0.0,0.5,1,0,22,2,0,51,679,25,0.0,2,153846,133333,1,76923,153846,3.33E+16,275,153846,667,0
129,4,4,3,0,0,1,0,4,0,0,0,0,0,20,0.0,0.0,0.0,183673,0.0,2.0,2,25.5,50,1406,727,455,455,634,18221,6.3,122449,2.86E+16,0,0,8.19E+15,1,0,536,51,312,20408,0,285714,326531,1,0.0,61224,0.0,3.059E+16,142857,5.0,2
130,1,6,1,0,0,0,0,4,2,0,0,0,0,10,0.0,0.0,0.0,37037,0.0,1.0,1,30.0,27,1228,6.86E+15,486,486,509,8452,0.0,111111,0.0,0,0,0.0,3,0,5.33E+15,536,1.67E+16,0.0,0,333333,444444,1,0.0,74074,0.0,3.462E+16,74074,4.0,2
131,2,7,4,0,0,0,0,7,0,0,1,1,0,21,0.0,0.0,1.0,9434,0.0,2.0,2,27.0,53,169,75,536,536,7.24E+15,-3638,2.5,226415,7.14E+15,0,1,72,1,0,862,5.33E+15,321,0.0,0,3.39623E+16,417411,1,0.0,37736,1.0,3625,132075,2.0,2
132,2,10,4,0,0,0,1,6,1,0,0,0,2,19,2.5,2.0,2.0,80645,2.0,1.0,3,22.0,62,1291,667,48,48,757,20463,11.0,129032,1111,0,0,7.14E+15,1,0,892,862,635,0.0,1,306452,316546,2,0.0,64516,2.0,3237,16129,3333,2
133,13,18,9,1,3,2,0,24,1,0,5,5,13,51,667,1111,2222,69182,3.56E+16,647,9,18667,159,1514,56,368,368,83,2.7168E+16,2475,176101,409,0,0,3.72E+16,1,0,727,892,2.96E+16,12579,11,264151,478288,8,0.0,69182,1067,3208,138365,1.9,2
134,2,4,2,0,0,1,0,5,1,0,0,0,1,10,0.0,0.0,0.0,88235,0.0,1.0,1,39.0,34,111,818,523,523,602,17656,2.0286E+16,88235,1167,0,0,0.0,1,0,7.02E+15,727,0.5,29412,2,235294,235294,1,0.0,29412,0.0,275,205882,0.0,2
135,6,6,3,0,0,1,1,4,0,0,0,0,0,13,0.0,0.0,0.5,2.2727E+16,0.0,3.0,3,15667,44,1301,83,491,491,807,2.1433E+16,0.4,136364,429,0,0,478,1,0,607,7.02E+15,4.58E+16,2.2727E+16,0,295455,3.60258E+16,1,0.0,45455,3.33E+16,3.231E+16,159091,2333,2
136,0,2,0,0,0,0,0,2,0,0,0,0,0,5,0.0,0.0,0.0,100.0,0.0,1.0,1,11.0,10,1801,833,667,667,5.48E+15,-2459,0.0,0.0,1.0,0,0,0.0,1,0,425,607,1.0,0.0,0,400.0,200.0,1,0.0,0.0,0.0,4333,100.0,4.0,2
137,2,2,0,0,2,0,0,1,2,0,0,0,1,6,0.0,0.0,0.0,58824,0.0,1.0,1,18.0,17,1136,0.9,55,55,326,21553,575,58824,667,0,0,0.0,3,0,4.54E+16,425,25,0.0,2,235294,235294,1,0.0,58824,0.0,2.692E+16,294118,0.0,0
138,5,16,11,1,1,0,4,22,2,0,2,2,3,49,2.5,5.5,8.5,114286,2.0,3.0,3,48333,140,1.326E+16,615,4.17E+16,4.17E+16,773,5801,4526,9.2857E+15,647,0,0,784,1,0,818,4.54E+16,395,0.0,2,300.0,338025,1,0.0,50.0,7.0,3228,128571,7.0,2
139,12,7,9,0,6,2,0,16,6,0,5,4,1,37,1.4,0.8,0.8,48387,1.4,2333,7,18.0,124,107,622,364,364,8.44E+15,44309,3.3294E+16,177419,4.21E+16,0,0,4.07E+16,2,0,8.22E+15,818,15,0.0,3,290323,313244,2,16129,153226,1.2,2676,153226,3667,3
140,4,5,2,0,1,2,0,2,0,0,0,1,3,16,0.0,0.0,0.0,125.0,0.0,5.71E+15,5,10.6,48,1.289E+16,6.92E+15,4.92E+16,4.92E+16,759,8951,11286,83333,7.14E+15,0,0,322,2,0,53,8.22E+15,327,41667,3,333333,412602,4,2.0833E+16,83333,0.0,3062,166667,0.0,2
141,2,3,4,0,1,0,0,9,1,0,1,1,0,16,0.0,0.0,0.0,46512,0.0,1.0,1,48.0,43,1.398E+16,78,46,46,196,-4499,1725,162791,0.8,0,0,0.0,4,0,634,53,125,0.0,2,2.55814E+16,372093,1,0.0,162791,0.0,3.524E+16,116279,14.0,2
142,0,5,3,0,1,0,0,3,1,0,0,0,0,10,0.0,0.0,0.0,15625,0.0,1.0,1,33.0,32,1.372E+16,7.71E+15,514,514,49,2499,40.0,3125,0.0,0,0,0.0,3,0,47,634,3.33E+16,0.0,0,312.5,46875,1,0.0,9375,0.0,3222,9375,2.0,2
143,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0.0,0.0,0.0,0.0,0.0,1.0,1,5.0,4,1.356E+16,1.0,0.8,0.8,389,-3119,0.0,0.0,2.0,0,0,0.0,1,0,258,47,0.0,0.0,2,500.0,500.0,1,0.0,0.0,0.0,4.0,250.0,0.0,0
144,1,4,3,0,2,0,0,11,1,0,0,0,0,16,0.0,0.0,0.0,43478,0.0,1.0,1,48.0,46,109,696,429,429,6.83E+15,3.328E+16,2375,130435,1.0,0,1,0.0,1,0,809,258,3.33E+16,0.0,1,2.82609E+16,326087,1,0.0,108696,0.0,3.0,130435,0.0,2
145,4,10,3,0,0,0,0,12,1,0,1,1,2,28,667,1.0,667,83333,3.33E+16,0.8,4,1925,72,1.2,63,402,402,779,2.1321E+16,36545,111111,3.33E+16,0,0,495,1,0,909,809,1.89E+16,0.0,3,277778,5.25824E+15,3,0.0,1.3889E+16,3.33E+16,3238,152778,175,2
146,3,5,3,0,1,0,0,10,2,0,0,0,1,24,1.5,2.0,3.0,33898,1.0,0.6,3,2.0667E+16,59,1192,667,42,42,797,2998,19667,1.18644E+16,667,0,0,64,1,0,838,909,256,0.0,1,338983,3.35632E+16,3,0.0,50847,2.0,3.212E+16,152542,2333,2
147,12,18,9,0,4,1,3,26,4,0,1,2,10,59,2.5,1.5,3.5,5.5249E+16,3.0,2.6,13,14769,181,1.098E+16,59,3.57E+16,3.57E+16,807,52492,1.5219E+16,88398,0.4,0,0,371,1,0,871,838,36,5525,5,320442,334773,3,5525,7.1823E+15,6.667E+15,2.836E+16,18232,3667,2
148,3,5,3,0,0,0,0,7,2,0,0,1,0,17,2.0,1.0,1.0,1.07143E+16,2.0,667,2,28.5,56,1.241E+16,73,429,429,6.92E+15,41643,24125,125.0,0.5,0,0,629,1,0,79,871,31,0.0,0,267857,295238,2,17857,89286,1.0,2844,160714,10.0,2
149,2,13,4,0,1,0,0,10,1,0,0,0,4,25,0.5,1.5,0.5,8.2192E+15,3.33E+16,1.0,3,27.0,73,1229,652,4.27E+16,4.27E+16,732,29052,2.0909E+16,68493,444,0,0,298,1,0,616,79,379,0.0,7,273973,37971,2,0.0,9589,3.33E+16,2951,1.64384E+16,0.0,2
150,2,2,3,0,0,1,0,6,1,0,1,0,2,22,0.0,0.0,0.0,104167,0.0,1.333E+16,3,16667,48,1.398E+16,8.11E+15,585,585,847,1.5131E+16,17667,62.5,1.0,0,0,293,3,0,768,616,1.43E+16,2.0833E+16,1,354167,4.02174E+16,2,2.0833E+16,83333,0.0,3281,166667,1.5,2
151,4,11,5,0,4,1,1,14,4,0,1,1,7,32,25,0.0,75,100.0,0.1,1.2,5,19.2,90,1254,649,4.77E+16,4.77E+16,853,27247,14.8,100.0,364,0,0,39,1,0,276,768,292,1.1111E+16,6,311111,327184,2,0.0,66667,0.3,3196,133333,1.4,2
152,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0,2.0,2,2.5,3,1744,1.0,0.8,0.8,474,-92102,0.0,0.0,0.0,0,0,574,1,0,3.94E+16,276,0.0,0.0,2,6.66667E+15,333333,1,0.0,0.0,0.0,5.0,0.0,1.0,0
153,1,1,1,0,0,0,0,2,0,0,0,0,1,5,0.0,0.0,0.0,0.0,0.0,1.0,1,14.0,11,879,9.33E+15,0.6,0.6,4.72E+16,50043,0.0,1.81818E+16,0.0,0,0,0.0,8,0,4.54E+16,3.94E+16,1.43E+16,0.0,0,454545,636364,1,0.0,0.0,0.0,2.6,0.0,0.0,4
154,11,14,7,0,3,1,0,20,3,0,2,3,0,50,667,3.33E+16,667,116788,1.333E+16,1.0,5,35.8,137,1252,556,36,36,5.82E+15,-4868,1.3643E+16,10219,722,0,1,449,1,0,617,4.54E+16,299,7.299E+16,23,2.55474E+16,353519,3,7.299E+16,72993,2333,3108,138686,225,2
155,3,8,8,0,3,0,2,13,2,0,2,2,13,46,222,222,444,119266,156,1364,11,10818,109,1.313E+16,672,474,474,8.96E+15,16653,1.5812E+16,82569,929,0,0,325,1,0,6.78E+15,617,1.89E+16,0.0,6,394495,572418,6,0.0,3.6697E+16,311,308,137615,4.0,2
156,1,0,1,0,0,0,0,2,0,0,0,0,2,8,0.0,0.0,0.0,76923,0.0,1.0,1,15.0,13,1042,882,706,706,665,-7175,21.5,153846,1.667E+16,0,1,0.0,2,0,642,6.78E+15,0.0,0.0,1,384615,307692,1,0.0,0.0,0.0,3.0,230769,10.0,3
157,3,12,3,0,4,0,2,12,5,0,0,0,1,22,1.0,1.0,1.0,25974,1167,4.0,4,19.5,77,1198,667,414,414,742,48855,3636,64935,222,0,0,483,1,0,897,642,447,0.0,3,324675,397045,1,0.0,9.0909E+15,1.333E+16,305,12987,825,2
158,13,12,8,1,6,0,1,19,6,0,0,2,4,45,0.5,75,1.5,108844,0.3,778,5,31.2,147,1278,713,419,419,8.22E+15,2322,12588,115646,0.5,0,0,516,1,0,76,897,3.88E+16,0.0,4,2.78912E+16,342455,3,13605,68027,1.3,3.0,136054,3.6,2
159,1,0,1,0,1,0,0,3,0,0,0,0,0,6,0.0,0.0,0.0,66667,0.0,667,1,17.0,15,1052,81,5.71E+15,5.71E+15,633,1726,7.0,200.0,0.5,0,0,0.0,2,0,6.68E+15,76,0.1,0.0,1,400.0,6.66667E+15,1,0.0,66667,0.0,2778,133333,5.0,2
160,3,5,2,1,1,1,0,9,2,0,0,0,0,16,0.0,0.0,0.0,72727,0.0,667,2,28.5,55,1193,742,419,419,562,3994,7.111E+15,9.0909E+15,222,0,0,293,4,0,878,6.68E+15,188,1.8182E+16,1,254545,4.00943E+16,2,0.0,72727,0.0,2714,163636,3.0,4
161,6,15,7,1,4,0,0,12,6,0,1,1,1,45,1.5,2.0,2.0,114286,1.333E+16,0.6,3,36.0,105,1376,669,475,475,7.83E+15,-3636,6947,85714,0.5,0,2,728,1,0,845,878,4.12E+16,0.0,1,257143,367336,2,0.0,66667,1.667E+16,3431,152381,3.0,2
162,4,15,9,0,2,2,2,22,2,0,1,2,1,40,1.0,75,125,2.3438E+16,0.6,1.667E+16,5,26.2,128,1.362E+16,63,39,39,7.86E+15,27265,7545,140625,364,0,0,4.68E+16,1,0,904,845,249,7812,0,296875,360371,2,7812,54688,1.2,3.229E+16,179688,2.6,2
163,8,11,4,0,4,0,0,19,7,0,0,0,4,38,1.0,1.667E+16,1.667E+16,72727,1.0,4.0,4,2875,110,1237,659,444,444,7.98E+15,21997,3.4733E+16,118182,278,0,0,569,1,0,86,904,478,0.0,3,290909,22915,1,0.0,54545,1.667E+16,2923,163636,3.0,2
164,8,10,6,0,2,1,0,10,3,0,1,1,1,26,1.667E+16,2667,4667,67416,2167,1.333E+16,4,23.0,89,1102,616,354,354,7.07E+15,4.5834E+16,15.4,11236,857,0,0,6.46E+15,1,0,757,86,245,1.1236E+16,3,235955,4.36742E+16,2,0.0,67416,4333,2727,235955,675,2
165,1,2,3,0,1,0,0,4,1,1,0,0,1,8,0.0,0.0,0.0,0.0,0.0,5.0,5,6.2,31,1227,8.11E+15,4.32E+16,4.32E+16,6.61E+15,5.9697E+16,3125,16129,3.33E+16,0,0,2.34E+16,2,0,679,757,4.17E+16,0.0,1,258065,20202,1,0.0,16129,0.0,2824,193548,1.667E+16,1
166,7,15,9,0,2,2,1,18,5,0,1,3,10,63,1.0,1429,1571,8642,3.93E+16,0.8,10,17.1,163,1588,624,4.64E+16,4.64E+16,8.08E+15,1.8681E+16,7.323E+16,49383,348,0,0,332,1,0,87,679,217,1.2346E+16,8,308642,6.94343E+15,7,1.2346E+16,74074,5.71E+15,3301,179012,2.5,2
167,15,26,14,1,4,0,2,46,8,0,2,2,6,84,846,615,769,4.5627E+16,385,1.667E+16,14,19357,263,1382,542,395,395,853,26212,1303,102662,4.81E+16,0,1,47,1,0,754,87,2.74E+16,0.0,6,34981,459839,4,0.0,98859,429,3.212E+16,125475,7.0,2
168,0,3,1,1,1,0,0,5,1,1,1,1,1,11,0.0,0.0,0.0,111111,0.0,2.0,2,16.0,27,1351,0.8,5.71E+15,5.71E+15,727,19528,18.6,74074,0.4,0,0,2.91E+16,2,0,7.12E+15,754,1.67E+16,0.0,2,296296,236364,1,0.0,148148,0.0,325,185185,8.5,3
