,Adverbs,Articles,Conjunctions,First-person plural,Indefinite pronouns,Negations,Numbers,Prepositions,Quantifiers,Second person,Third-person plural,Third-person singular,Total pronouns,Words >6 letters,adj_arg_ovl,adj_cw_ovl,adj_stem_ovl,adjectives,arg_ovl,cm.DESPL,cm.DESSC,cm.DESSL,cm.DESWC,cm.DESWLsyd,cm.LDTTRa,cm.LDTTRc,cm.LDVOCD,cm.LSAGN,cm.RDFKGL,cm.SMCAUSwn,conn_incidence,hypernyms_verbs,liwc.i,liwc.money,lsa.similarity,message.depth,message.reply.cnt,message.sim.next,message.sim.prev,mod_per_np,negation_incidence,ner.entity.cnt,nouns,np_incidence,paragraphs,personal_pronouns,pronouns,stem_ovl,syllables_per_content_word,verbs,words_before_main_verb,classe
290,286,714,571,143,857,143,0.0,857,286,143,0.0,0.0,1286,2857,0.0,2.2E+16,0.0,571,0.0,6,6,11667,70,1006,8.14E+15,872,0.0,9.3E+15,8513,606,42857,1.277E+16,143,0.0,4.71294E+16,1,4,4.21E+16,0.0,1368,14286,18,385714,3.28571E+16,1,429,2.8571E+16,0.0,1.657E+16,142857,1.667E+16,1
291,674,562,1011,0.0,787,112,112,787,337,112,0.0,0.0,1236,23.6,667,86,3.33E+16,0.0,3.33E+16,4,4,2275,91,853,6.97E+15,836,0.0,127,1234,632,131868,155,337,337,0.5,1,2,493,0.0,9.57E+15,10989,22,263736,32967,1,449,43956,1.67E+16,1615,175824,175,1
292,118,1059,235,0.0,824,0.0,235,1176,235,235,0.0,0.0,1176,2353,0.2,25,0.2,235,267,6,6,13.0,78,1629,765,902,0.0,185,9599,3.46E+16,25641,1.299E+16,118,118,670692973,1,2,397,0.0,8.64E+15,0.0,22,269231,371795,1,353,6.4103E+15,0.2,1705,166667,1.0,0
293,246,936,443,0.0,1084,148,148,1429,148,99,0.0,0.0,1527,2463,0.5,73,0.5,443,361,9,9,2.2556E+16,203,935,624,838,81949,221,12099,511,49261,1.539E+16,345,99,4.23708E+16,2,3,26,4.21E+16,8.96E+15,1.4778E+16,42,2.31527E+16,325123,1,443,64039,278,1601,142858,2.0,3
294,179,536,893,0.0,179,89,268,1607,446,179,179,0.0,893,2411,0.5,2.9E+16,0.5,1071,0.4,5,5,22.2,111,9.49E+15,7.88E+15,91,1.64216E+16,138,11677,581,117117,1754,357,0.0,7.3735E+15,2,0,0.0,275,606,0.0,35,27027,3.87387E+16,1,714,81081,0.3,1577,144144,3.6,2
295,411,548,685,0.0,274,137,274,1096,411,137,137,0.0,959,27.4,1.0,307,1.0,137,1.0,3,3,25.0,75,885,72,7.86E+15,0.0,268,1304,419,106667,1103,411,137,85519705,3,2,313,26,1235,13333,16,2.93333E+16,3.06667E+16,1,685,66667,1.0,1.6,80.0,1.333E+16,2
296,4.4,881,492,0.0,596,78,207,1166,104,155,78,0.0,1295,2539,316,4,316,466,29,20,20,19.3,386,951,557,777,1.17011E+16,266,10829,4.54E+16,59585,1492,466,1.3,597552692,2,2,496,84,9.21E+15,5181,84,243523,321244,1,699,6.9948E+15,145,1601,124353,535,2
297,544,748,612,0.0,272,0.0,272,1156,204,544,0.0,0.0,884,2653,0.2,33,0.1,544,0.2,11,11,13455,148,1.076E+16,6.76E+15,8.44E+15,1.11332E+16,171,9505,3.62E+16,81081,1.6,68,272,7.02168E+15,2,1,542,397,925,0.0,43,297297,3.78378E+16,1,612,6.0811E+15,127,1682,1.21622E+16,1364,2
298,674,112,562,0.0,674,225,0.0,1011,112,112,225,0.0,1685,3146,0.2,49,0.2,674,0.2,6,6,15167,91,1128,804,909,0.0,163,11589,526,54945,1848,674,0.0,604389287,3,1,261,226,615,21978,24,2.41758E+16,340659,1,1011,9.8901E+15,267,1.802E+16,142857,2833,2
299,6.6,558,508,0.0,508,254,406,1421,457,0.0,0.0,0.0,964,2487,0.5,1.19E+16,375,812,4.72E+16,9,9,22111,199,934,645,821,140273,251,1.1654E+16,4.97E+16,75377,1538,457,0.0,75199096,3,1,5.43E+15,4.32E+16,83,20101,43,2.26131E+16,3.36683E+16,1,457,55276,389,1578,110554,5.667E+15,3
300,517,632,517,0.0,4.6,172,115,1552,517,2.3,0.0,0.0,1322,1954,25,48,25,345,306,9,9,19333,174,885,6.46E+15,867,1.03106E+16,195,9992,428,63218,154,632,115,535714286,1,1,6.41E+15,0.0,8.64E+15,17241,38,24138,3.56322E+16,1,862,91954,1.67E+16,1.529E+16,103449,4444,1
301,78,853,543,0.0,698,155,155,1628,3.1,0.0,78,0.0,1085,2403,2.86E+16,24,2.86E+16,543,25,8,8,15875,127,1061,0.7,87,108199,185,1039,462,7874,1.823E+16,3.1,78,345466008,1,1,21,0.0,1057,15748,32,267716,370079,1,388,62992,179,1.677E+16,11811,225,3
302,0.0,248,413,0.0,83,0.0,1405,744,0.0,83,0.0,0.0,331,3802,0.0,0.0,0.0,83,1.67E+16,4,4,2475,99,1972,6.83E+15,753,89999,9.3E+15,19208,0.4,9.0909E+15,165,165,0.0,483307605,0,2,278,0.0,1185,0.0,43,565656,484848,1,248,30303,1.67E+16,2131,40404,75,1
303,408,10.2,10.2,0.0,408,0.0,204,1837,408,204,0.0,0.0,10.2,1837,0.0,0.0,0.0,408,0.0,3,3,16333,49,1023,9.39E+15,1.0,0.0,4,8.598E+15,733,142857,192,408,0.0,0.0,3,0,0.0,341,938,0.0,10,306122,408163,1,612,61224,0.0,151,61224,7.667E+15,1
304,544,816,608,64,4.8,1.6,192,1648,448,48,0.8,0.0,9.6,2064,7.14E+15,1.01E+16,5.71E+15,752,653,15,15,42067,631,87,4.17E+16,606,92602,307,1815,64,87163,1.654E+16,288,0.8,785978944,4,0,0.0,5.43E+15,9.23E+15,17433,123,220285,316957,1,4.8,53883,4.21E+16,1469,123615,6067,3
305,696,696,759,1.9,506,1.9,0.0,1203,3.8,506,0.0,0.0,1582,1962,375,33,0.0,633,306,9,9,17667,159,92,6.89E+15,9.47E+15,112861,151,8965,3.43E+16,8805,1.142E+16,3.8,127,37610212,1,2,489,0.0,667,18868,33,2.13837E+16,421384,1,1076,113208,83,1.497E+16,1.00629E+16,5.667E+15,1
306,648,648,648,0.0,1111,185,0.0,1481,185,463,0.0,0.0,21.3,21.3,3.33E+16,106,0.0,278,3.33E+16,7,7,15571,109,878,67,833,84499,19,8454,54,82569,1462,556,0.0,429892414,1,2,3.57E+16,0.0,0.5,9174,14,165138,321101,1,1019,137615,95,1.523E+16,174312,1429,1
307,571,1429,286,0.0,571,476,0.0,1048,476,1.9,95,0.0,952,21.9,667,91,667,476,3.33E+16,4,4,26.0,104,87,67,833,66562,102,12132,389,48077,1972,95,0.0,3.81953E+16,4,1,502,313,9.23E+15,3.8462E+16,16,2.11538E+16,336538,1,381,48077,3.33E+16,149,134615,4.5,2
308,882,294,588,294,294,0.0,294,882,294,294,0.0,0.0,1176,3235,1.0,8,1.0,0.0,1.0,2,2,17.5,35,1.039E+16,941,9.52E+15,0.0,1.19E+16,11802,467,57143,1.323E+16,294,0.0,1.18018E+16,2,0,0.0,21,1.0,0.0,6,314286,400.0,1,882,114286,1.0,1743,1.14284E+16,5.0,0
309,573,469,938,52,625,2.6,52,1146,2.6,52,52,0.0,1562,2083,5.71E+15,122,429,365,3.93E+16,8,8,24625,197,924,665,853,109459,203,11501,397,111675,1294,781,0.0,537887013,2,1,35,489,625,25381,37,208122,340102,1,938,101523,214,1482,137056,7125,3
310,1129,161,484,0.0,968,0.0,161,1613,0.0,0.0,161,0.0,1774,1613,0.2,2.7E+16,0.0,323,0.2,6,6,10667,64,813,785,912,0.0,113,535,233,62.5,1202,645,0.0,0.2,1,0,0.0,0.0,4.76E+16,0.0,13,265625,453125,1,806,9375,67,1422,171875,1.67E+16,0
311,698,9.3,233,0.0,233,465,0.0,1163,233,698,0.0,0.0,1628,1628,3.33E+16,3,0.0,465,1.67E+16,4,4,1125,45,747,8.64E+15,96,0.0,63,5058,133,66667,872,698,0.0,10333808,3,0,0.0,35,0.6,4.4444E+16,8,2.44444E+16,400.0,1,1395,155556,0.0,1.378E+16,88889,275,0
312,345,811,766,15,4.2,1.5,105,1622,2.1,0.6,0.3,0.0,826,2342,5.48E+15,0.1,452,4.8,385,32,32,20.5,656,1.027E+16,465,7.24E+15,100427,306,1.1639E+16,0.5,1.17378E+16,149,3.0,75,559561643,3,0,0.0,542,1038,10671,138,250.0,3.09451E+16,1,405,56402,2.34E+16,163,141768,3938,4
313,296,889,444,0.0,3.7,74,148,1111,444,0.0,0.0,0.0,3.7,3852,556,9.7E+15,667,296,267,10,10,13.3,133,1145,63,0.8,82652,2.74E+16,12135,603,52632,1739,0.0,0.0,727463943,4,0,0.0,261,1054,7519,46,345865,368421,1,0.0,7519,311,191,157895,2.9,2
314,4.2,504,336,84,4.2,84,0.0,1176,168,336,0.0,0.0,1176,3782,0.4,67,0.4,4.2,267,6,6,20.0,120,1047,746,813,145151,147,13249,368,91667,1426,336,168,237243774,1,1,364,0.0,1194,8333,35,350001,350.0,1,756,75.0,267,1.783E+16,108334,1167,2
315,156,625,469,0.0,469,0.0,78,1328,391,78,625,0.0,1484,2031,25,12,25,312,0.4,5,5,25.8,129,9.36E+15,695,0.9,103376,115,1.2219E+16,5.72E+15,5.4264E+16,1534,312,0.0,520188793,1,3,381,0.0,857,0.0,30,2.32559E+16,3.02326E+16,1,1016,100775,0.2,1504,1.24032E+16,5.6,3
316,529,706,529,0.0,706,59,471,1294,235,118,235,0.0,1176,2647,0.5,78,0.5,294,25,9,9,18778,169,9.79E+15,674,7.98E+15,14222,254,10448,741,76923,1744,118,59,661443081,2,1,384,3.57E+16,805,5.917E+15,38,230769,319527,1,471,59172,25,1.586E+16,153846,3222,3
317,116,1628,349,0.0,465,0.0,1279,1163,116,116,0.0,0.0,581,1977,1.43E+16,61,1.43E+16,233,179,8,8,10.0,80,821,616,833,0.0,19,483,491,37.5,1775,0.0,0.0,312897506,2,2,588,381,1.0,0.0,14,275.0,437.5,1,116,12.5,179,1.4,112.5,225,2
318,761,543,435,0.0,217,109,0.0,1196,543,217,109,0.0,978,33.7,667,1.67E+16,3.33E+16,652,524,7,7,13286,93,1.027E+16,6.81E+15,754,0.0,278,10784,728,64516,1.523E+16,435,0.0,543615334,1,1,508,0.0,1.0,10753,24,3.22581E+16,344086,1,761,86022,429,1796,1.07526E+16,2.0,2
319,576,863,576,0.0,216,72,72,1223,0.0,216,0.0,0.0,1007,2662,556,1.48E+16,556,647,3.78E+16,10,10,14.2,142,894,691,8.49E+15,102181,23,8557,478,70423,1.384E+16,576,0.0,714438957,1,1,402,0.0,9.49E+15,7.042E+15,45,288732,34507,1,791,70423,267,1577,147888,4.2,3
320,843,562,618,56,169,112,337,899,56,281,0.0,0.0,787,2191,3.33E+16,42,3.33E+16,281,311,10,10,15.6,156,1.622E+16,642,82,1.21282E+16,131,1.0389E+16,205,96154,186,281,56,9.85076E+15,2,0,0.0,364,7.14E+15,12821,55,326923,403846,1,618,76923,222,1686,5.7693E+16,1.5,2
321,311,518,518,52,829,52,104,1606,155,311,104,0.0,1451,2591,273,35,273,311,2.46E+16,12,12,16583,199,907,578,816,88919,222,938,408,55276,1611,155,0.0,589073166,2,0,0.0,508,759,5025,49,301508,366834,1,622,75377,1.69E+16,1568,120603,5.667E+15,3
322,443,696,522,411,601,142,127,1345,222,63,95,0.0,1187,2326,667,151,619,222,515,22,22,28864,635,863,441,65,9.7122E+15,327,13839,574,83465,1436,16,1.9,849230769,2,0,0.0,654,1.027E+16,1.1024E+16,139,280315,324409,1,585,61417,473,154,1.24409E+16,4.318E+16,4
323,493,788,6.9,123,493,74,148,1502,172,25,49,25,764,3153,0.5,127,563,468,4.17E+16,17,17,23941,407,977,513,706,11857,313,13783,514,9.0909E+15,1556,49,246,882352941,3,0,0.0,401,1032,7371,83,282555,334152,1,271,4.4226E+16,426,1.698E+16,142506,4765,4
324,241,482,241,0.0,964,0.0,0.0,1205,361,361,0.0,0.0,1687,3133,0.2,57,0.2,482,133,6,6,13833,83,1043,7.71E+15,86,0.0,14,10561,456,4.8193E+16,1788,361,1.2,570452273,1,1,248,0.0,917,0.0,16,313253,3.61446E+16,1,723,84337,133,1.759E+16,13253,1167,1
325,441,956,515,0.0,625,147,37,1581,257,184,37,0.0,882,2206,875,214,875,257,833,9,9,3.0444E+16,274,878,535,698,71703,2.88E+16,1429,569,47445,1.513E+16,37,662,0.8,2,0,0.0,486,895,14599,59,295621,3.68613E+16,1,257,36496,833,1526,138686,5.667E+15,2
326,295,707,354,0.0,648,157,1002,1277,196,98,59,0.2,845,2613,4.21E+16,73,4.21E+16,373,3.52E+16,20,20,2535,507,904,513,708,129126,254,1.2563E+16,4.76E+16,6.3116E+15,1.387E+16,0.2,216,8.05263E+15,2,0,0.0,359,1093,1.1834E+16,103,301775,376726,1,196,2.7613E+16,0.4,1548,122288,5.5,2
327,707,652,543,0.0,761,272,0.0,924,217,489,272,0.0,1793,2446,0.3,5.9E+16,0.3,3.8,2.91E+16,11,11,16727,184,789,5.76E+15,762,84939,203,8634,501,8.1522E+15,1.647E+16,272,0.0,662273009,3,1,858,496,706,21739,35,1.95652E+16,320652,1,1033,119565,1.64E+16,1.5,152173,1.0,1
328,604,771,646,21,458,104,312,1271,208,104,62,62,917,2479,643,8.9E+15,643,271,4.32E+16,15,15,31733,476,897,4.97E+16,7.19E+15,1.11136E+16,293,1.5654E+16,605,7563,1659,208,0.0,875,2,1,484,493,9.74E+15,6303,104,260504,327731,1,458,54622,4.53E+16,1599,153362,3667,3
329,5.3,871,492,114,379,114,303,1174,417,5.3,0.0,0.0,1288,2197,7.14E+15,13,5.71E+15,227,5.71E+15,8,8,3325,266,777,537,736,87689,225,1.4594E+16,575,71429,1.576E+16,265,303,7.14286E+15,1,2,634,0.0,8.03E+15,1.1278E+16,58,240602,345865,1,909,1.05263E+16,3.57E+16,1459,131579,3875,3
330,478,6.5,554,0.0,554,115,153,1434,421,57,0.0,38,822,2868,0.5,86,55,382,387,21,21,24619,517,1016,4.97E+16,6.71E+15,114089,292,14508,584,81238,1.638E+16,172,76,74025974,2,0,0.0,6.41E+15,9.44E+15,11605,112,294004,3.34623E+16,1,268,38685,419,1.737E+16,139265,4.429E+15,3
331,3.6,1081,541,0.0,4.5,0.9,0.9,1532,1.8,4.5,0.9,0.0,1351,1982,75,9.3E+15,0.5,631,0.5,5,5,22.6,113,946,6.81E+15,852,72559,1.97E+16,11077,535,8.8496E+15,1151,3.6,0.0,890139694,1,1,46,0.0,6.56E+15,885,24,238938,362832,1,901,97345,0.4,1.513E+16,1.23894E+16,2.0,1
332,669,986,493,0.0,4.4,211,264,1391,211,211,0.7,0.0,792,2359,0.5,99,462,423,293,27,27,21.0,567,9.08E+15,4.81E+16,6.56E+15,111384,275,11126,4.07E+16,77601,144,0.7,387,7.86325E+15,2,1,514,634,946,1.2346E+16,122,273369,3.45679E+16,1,352,54674,284,157,114639,5.889E+15,3
333,459,367,826,0.0,459,0.0,275,1468,92,5.5,0.0,0.0,1284,2661,2.86E+16,42,0.0,5.5,179,8,8,13625,109,9.36E+15,789,97,147162,131,8344,695,82569,1558,275,0.0,420983344,1,2,3.43E+16,0.0,7.88E+15,0.0,25,348624,412844,1,826,82569,0.0,1578,128439,3.5,1
334,7.5,625,5.0,62,688,125,188,12.5,188,2.5,0.0,0.0,1125,2062,5.71E+15,38,2.86E+16,562,3.57E+16,8,8,20.0,160,8.54E+15,667,826,1.07216E+16,165,9.768E+15,4.21E+16,6875,1.688E+16,125,0.0,565054774,1,4,792,0.0,723,12.5,36,275.0,41875,1,438,50.0,179,1.488E+16,112.5,4375,1
335,238,536,655,0.0,595,0.6,298,1488,119,0.6,0.0,0.0,833,2976,667,94,667,238,5.33E+15,10,10,17.3,173,1.116E+16,6.63E+15,0.8,1.10299E+16,2.46E+16,10462,527,80925,1492,179,119,654545455,1,1,8.44E+15,0.0,7.29E+15,578,49,31792,387283,1,238,3.4682E+16,5.33E+15,1636,1.09827E+16,1.9,2
336,686,514,343,57,686,57,4.0,1314,171,343,0.0,0.0,1429,2171,0.5,78,25,629,3.33E+16,9,9,1.9444E+16,175,9.62E+15,644,86,117073,175,1.0472E+16,605,40.0,1.853E+16,343,171,553810805,1,1,435,0.0,706,5.714E+16,33,234285,3.88571E+16,1,743,85714,83,1.566E+16,137143,2444,2
337,629,692,881,0.0,818,252,126,1258,4.4,63,0.0,0.0,1195,2264,667,3.7E+16,3.33E+16,377,0.5,4,4,40.0,160,938,688,8.86E+15,119053,165,18076,54,14375,1205,314,314,1.0,3,0,0.0,514,907,25.0,31,24375,35625,1,377,50.0,3.33E+16,1531,11875,6.0,3
338,407,756,407,0.0,6.4,233,58,872,349,581,58,0.0,15.7,2616,667,1.04E+16,667,291,444,10,10,17.7,177,973,58,7.86E+15,6.9629E+15,233,1.0181E+16,6.73E+15,45198,1475,291,0.0,5.21385E+15,1,4,4.64E+16,0.0,8.54E+15,22599,40,2.37288E+16,3.44633E+16,1,9.3,90395,311,1599,135593,4.2,2
339,263,1053,0.0,0.0,526,263,0.0,1316,0.0,0.0,0.0,0.0,789,3158,0.5,158,0.5,0.0,3.33E+16,3,3,12667,38,83,763,87,0.0,129,705,745,26316,1168,263,0.0,4.50328E+16,3,0,0.0,384,636,26316,12,31579,3.94737E+16,1,263,26316,3.33E+16,1.5,1.84211E+16,1.0,2
340,421,1158,211,0.0,421,211,0.0,947,316,421,0.0,0.0,1263,2105,0.4,4,0.2,316,267,6,6,16.0,96,871,763,9.31E+15,0.0,166,8468,48,41667,1306,421,0.0,452625765,3,1,5.54E+15,588,84,2.0833E+16,19,260416,354167,1,842,9375,133,151,125.0,1.833E+16,2
341,263,395,658,0.0,395,0.0,0.0,1184,132,263,132,0.0,921,2895,0.4,34,0.4,526,133,6,6,12667,76,1094,8.03E+15,9.11E+15,0.0,14,10154,743,118421,1507,132,0.0,0.4,1,1,254,0.0,7.39E+15,0.0,16,31579,368421,1,526,65789,0.2,1.763E+16,1.57896E+16,1167,1
342,519,364,416,0.0,545,52,182,1273,2.6,416,52,0.0,1091,2961,789,171,737,338,628,20,20,1845,369,1005,517,645,1.17622E+16,3.39E+16,1.1654E+16,535,56911,146,78,0.0,73744274,2,0,0.0,402,857,542,99,303522,401084,1,545,70461,586,1699,116531,205,4
343,3.0,215,601,43,472,43,172,1116,129,129,43,0.0,815,3433,545,111,636,558,2.77E+16,12,12,18083,217,1.076E+16,6.81E+15,818,187517,242,1.3104E+16,455,73733,1335,129,0.0,848710648,2,0,0.0,248,966,4.608E+16,78,354839,364055,1,343,46083,3.23E+16,1834,129032,4667,3
344,227,12.5,455,0.0,0.0,114,0.0,682,341,114,0.0,0.0,114,4205,1.67E+16,2.8E+16,0.5,114,95,7,7,12286,86,1245,753,8.91E+15,0.0,1.73E+16,13356,35,5814,2523,0.0,0.0,372197564,1,1,324,0.0,1591,0.0,24,33721,3.02326E+16,1,114,11628,19,2.047E+16,11628,1571,1
345,0.0,658,132,0.0,132,132,1053,789,0.0,263,0.0,0.0,789,2763,0.2,25,0.2,0.0,267,6,6,10667,64,1881,7.66E+15,833,0.0,1.67E+16,11616,0.6,3125,2.527E+16,395,0.0,991976493,0,1,3.29E+16,0.0,1083,15625,22,500.0,578125,1,658,78125,267,1953,46875,667,1
346,523,654,392,261,719,196,0.0,1438,65,65,65,0.0,1176,2157,3.33E+16,1.1E+16,0.0,327,1.67E+16,4,4,3125,125,1022,698,9.69E+15,89682,85,1.5666E+16,645,96.0,1926,65,65,601078699,1,1,4.64E+16,0.0,8.06E+15,8.0,35,264.0,400.0,1,458,64.0,0.0,1.616E+16,128.0,1375,4
347,8.7,957,522,0.0,696,87,0.0,1217,261,87,0.0,0.0,957,3217,2.86E+16,69,1.43E+16,174,214,8,8,14.5,116,1182,716,833,1.11174E+16,182,11635,493,6.8966E+15,1705,174,0.0,543984723,1,1,4.32E+16,0.0,833,8621,22,2.93104E+16,3.44828E+16,1,261,43103,107,1828,8.6207E+15,375,2
348,545,818,364,0.0,364,91,91,1636,182,364,0.0,0.0,10.0,30.0,429,61,2.86E+16,364,2.86E+16,8,8,13625,109,1094,727,836,1.18567E+16,19,10185,514,45872,1686,273,91,42617306,1,1,424,0.0,733,9174,25,330275,412844,1,636,82569,1.43E+16,1734,137616,275,2
349,741,556,556,0.0,741,185,0.0,1389,93,278,0.0,0.0,1204,2778,0.5,5,25,463,0.3,5,5,21.8,109,943,741,875,125772,156,12618,557,82569,1796,185,93,307438717,1,1,315,0.0,733,18349,16,2.75229E+16,348624,1,463,6422,0.2,167,1.10093E+16,5.8,2
350,899,736,954,0.0,817,136,27,1253,218,327,245,0.0,1744,1935,667,12,19,599,5.33E+15,22,22,17045,375,8.37E+15,4.68E+16,755,96014,29,7955,5.58E+15,88.0,1557,354,0.0,58362379,2,1,647,426,693,10667,64,1.83999E+16,3.06667E+16,1,926,114667,115,1432,138667,3091,2
351,505,707,6.9,84,859,135,51,1633,3.7,202,51,67,1515,1902,667,124,375,354,5.33E+15,25,25,24.2,605,8.42E+15,4.64E+16,732,94306,271,1.1029E+16,467,72727,1455,253,101,913043478,1,2,764,0.0,5.67E+15,1.3223E+16,100,200.0,34876,1,657,94215,205,1456,1.25621E+16,372,4
352,498,697,597,0.0,697,1.0,149,1443,299,249,0.0,0.0,1194,20.9,364,84,182,547,369,12,12,17.0,204,845,607,843,107459,1.99E+16,8398,536,78431,1521,249,0.0,6.79286E+15,1,1,379,0.0,755,4902,48,215687,29902,1,498,78431,154,1.471E+16,161766,1.917E+16,2
353,444,889,333,0.0,556,0.0,111,1222,222,111,0.0,0.0,889,3111,0.6,66,0.6,333,0.4,6,6,15167,91,972,767,887,0.0,212,10421,433,32967,1.552E+16,222,444,666666667,3,0,0.0,484,0.8,0.0,24,263736,32967,1,333,32967,0.4,1703,142857,4667,3
354,6.8,748,612,0.0,884,0.0,0.0,1565,408,68,204,0.0,1633,1701,375,5.6E+16,0.0,3.4,278,9,9,16778,151,9.08E+15,684,855,1.17108E+16,183,8771,301,72848,1.144E+16,476,0.0,1.0,1,1,314,0.0,65,0.0,32,225165,311258,1,748,7947,111,151,132451,2.111E+16,2
355,309,988,432,0.0,802,62,185,1235,185,62,185,0.0,1235,21.6,1.43E+16,31,5.71E+15,556,25,8,8,20.5,164,909,642,867,81917,156,10612,536,73171,1776,185,0.0,467992325,2,0,0.0,4.64E+16,975,6098,45,237805,335366,1,432,79268,321,1.543E+16,140243,5375,3
356,818,483,706,297,669,112,37,1599,2.6,112,0.0,0.0,1375,19.7,0.6,9.3E+15,0.5,855,345,11,11,24818,273,987,596,855,1.18078E+16,253,12544,297,102564,1204,297,0.0,60066414,2,0,0.0,424,6.71E+15,7.326E+16,56,238095,384615,1,706,80586,2.36E+16,1564,1.20879E+16,5091,3
357,667,667,933,267,4.0,0.0,0.0,1067,133,0.0,0.0,0.0,1467,2267,25,63,0.0,667,25,9,9,8.556E+15,77,94,792,0.9,0.0,131,5671,418,12987,1199,8.0,0.0,9.60265E+15,3,0,0.0,257,583,0.0,19,2.20779E+16,3.76623E+16,1,1067,12987,83,1.519E+16,103896,3.33E+16,1
358,423,704,704,0.0,845,141,0.0,1408,282,141,0.0,0.0,986,2676,0.2,62,0.2,563,267,6,6,11833,71,857,778,875,0.0,2.34E+16,7468,8.22E+15,84507,1474,0.0,141,290110073,1,1,613,0.0,1.059E+16,14085,11,30986,338028,1,141,42254,267,1.563E+16,84508,667,1
359,7.3,618,843,112,7.3,112,112,1011,281,281,225,0.0,1685,2472,5.71E+15,9.7E+15,2.86E+16,562,0.5,8,8,22625,181,7.17E+15,621,8.44E+15,110506,213,10179,479,99448,1693,337,56,7.40332E+15,1,1,426,0.0,0.6,1105,34,220995,392265,1,955,99448,2.86E+16,1436,1.32598E+16,1125,2
360,189,1698,0.0,0.0,377,0.0,189,1321,566,189,0.0,0.0,943,1887,0.0,0.0,0.0,0.0,0.0,3,3,15.0,45,2066,736,1.0,0.0,45,1124,321,2.2222E+16,1.668E+16,377,0.0,89651841,1,0,0.0,0.0,647,0.0,14,333333,511111,1,566,111111,0.0,1778,155554,667,0
361,484,655,598,0.0,513,57,142,1396,342,57,57,28,826,3362,765,129,765,456,64,18,18,19833,357,1156,52,659,114569,341,13007,583,8.4034E+15,1574,171,57,1.0,2,0,0.0,8.44E+15,878,5602,105,308123,3.64146E+16,1,313,36415,608,1768,98039,3167,2
362,756,672,672,84,504,168,0.0,1429,336,252,0.0,0.0,1261,2857,833,114,1.0,4.2,7.14E+15,7,7,1.7286E+16,121,8.42E+15,705,7.86E+15,90926,2.32E+16,9.973E+15,585,7438,1.924E+16,4.2,0.0,8.63717E+15,1,5,51,0.0,8.44E+15,16529,30,2.64463E+16,338843,1,756,7438,762,1595,1.07438E+16,4.429E+15,2
363,659,659,4.4,3.3,4.4,2.2,0.0,1429,3.3,1.1,1.1,0.0,1319,2637,0.4,69,0.4,4.4,0.2,6,6,15167,91,1.0,7.93E+15,925,0.0,113,9123,684,54945,1589,3.3,1.1,535714286,2,0,0.0,254,382,21978,21,296703,461538,1,879,9.8901E+15,0.2,1.593E+16,131868,3333,3
364,119,357,119,0.0,0.0,0.0,11.9,833,0.0,0.0,0.0,0.0,238,2619,25,24,25,238,83,9,9,7556,68,2081,723,848,0.0,155,12172,0.0,14706,628,238,119,353200833,0,1,2.19E+16,0.0,862,0.0,29,5.58824E+15,602941,1,238,29412,83,2103,44118,222,1
365,75,75,451,0.0,1.5,0.0,0.0,977,75,226,0.0,0.0,602,2707,625,257,0.5,602,4.72E+16,9,9,12556,113,1.363E+16,516,6.46E+15,44897,2.06E+16,1.4051E+16,2.86E+16,97345,2174,226,0.0,1.0,2,0,0.0,314,1081,0.0,55,539823,469027,1,451,53097,444,2097,70797,1.0,2
366,213,1064,319,106,638,0.0,319,745,106,745,0.0,0.0,1702,2872,429,77,429,213,2.86E+16,8,8,12.0,96,9.62E+15,691,852,0.0,198,8513,708,52083,1682,213,0.0,496682426,1,1,418,0.0,9.33E+15,0.0,25,333333,385417,1,1064,104167,179,1646,114583,2.5,2
367,459,1101,734,0.0,275,92,183,1376,275,183,183,0.0,917,2385,3.33E+16,5.6E+16,3.33E+16,183,1.67E+16,4,4,2725,109,888,752,965,1.08328E+16,147,13115,5.53E+15,6422,1.637E+16,275,92,3.24928E+16,1,1,3.38E+16,0.0,758,9174,32,266056,3.85321E+16,1,642,82569,1.67E+16,1.532E+16,119266,825,2
368,461,8.6,608,0.0,755,2.1,189,1426,2.1,377,63,21,1447,2159,4.81E+16,5.8E+16,185,4.4,32,28,28,1.7214E+16,482,937,504,738,108425,2.46E+16,9213,579,82988,1561,2.1,105,931034483,2,1,2.32E+16,764,74,18672,97,2.34439E+16,356846,1,671,7.8838E+15,1.73E+16,1.533E+16,128631,2464,3
369,581,664,498,41,498,2.9,83,1411,2.9,373,0.0,0.0,1494,1992,5.38E+15,9,385,373,4.12E+16,14,14,17643,247,727,5.77E+15,7.66E+15,1.01283E+16,235,8.011E+15,47,72875,154,581,83,458687946,2,4,486,51,591,2834,54,2.10527E+16,388664,1,996,97166,247,1.417E+16,1.09312E+16,3071,3
370,5.0,10.0,5.0,0.0,625,375,0.0,1375,625,0.0,0.0,0.0,875,2875,667,2.24E+16,667,5.0,0.5,4,4,20.0,80,925,0.7,7.83E+15,0.0,212,10795,5.33E+15,100.0,1496,2.5,0.0,499833426,2,0,0.0,435,938,37.5,13,250.0,325.0,1,2.5,37.5,0.5,1575,125.0,3.5,3
